cue	response	R1	N	R1.Strength
trauma	dolor	12	68	0.176470588235294
trauma	golpe	10	68	0.147058823529412
trauma	accidente	6	68	0.0882352941176471
trauma	herida	2	68	0.0294117647058824
trauma	infancia	2	68	0.0294117647058824
trauma	infantil	2	68	0.0294117647058824
trauma	pasado	2	68	0.0294117647058824
trauma	psicológico	2	68	0.0294117647058824
trauma	temor	2	68	0.0294117647058824
trauma	antiguo	1	68	0.0147058823529412
trauma	asma	1	68	0.0147058823529412
trauma	aungustia	1	68	0.0147058823529412
trauma	ausencia	1	68	0.0147058823529412
trauma	conflicto	1	68	0.0147058823529412
trauma	confusión	1	68	0.0147058823529412
trauma	crisis	1	68	0.0147058823529412
trauma	emocional	1	68	0.0147058823529412
trauma	enredo	1	68	0.0147058823529412
trauma	hechos	1	68	0.0147058823529412
trauma	Macri	1	68	0.0147058823529412
trauma	mal	1	68	0.0147058823529412
trauma	médico	1	68	0.0147058823529412
trauma	mente	1	68	0.0147058823529412
trauma	miedo	1	68	0.0147058823529412
trauma	niñ	1	68	0.0147058823529412
trauma	parálisis	1	68	0.0147058823529412
trauma	pesadillas	1	68	0.0147058823529412
trauma	problema	1	68	0.0147058823529412
trauma	problemas	1	68	0.0147058823529412
trauma	problemático	1	68	0.0147058823529412
trauma	psicólogo	1	68	0.0147058823529412
trauma	sal	1	68	0.0147058823529412
trauma	secuela psicológica	1	68	0.0147058823529412
trauma	síntoma	1	68	0.0147058823529412
trauma	susto	1	68	0.0147058823529412
trauma	tobillo	1	68	0.0147058823529412
trauma	xgo	1	68	0.0147058823529412
traumas	golpes	9	66	0.136363636363636
traumas	problemas	9	66	0.136363636363636
traumas	dolor	5	66	0.0757575757575758
traumas	miedos	4	66	0.0606060606060606
traumas	dolores	3	66	0.0454545454545455
traumas	psicológico	3	66	0.0454545454545455
traumas	complejos	2	66	0.0303030303030303
traumas	infancia	2	66	0.0303030303030303
traumas	niñez	2	66	0.0303030303030303
traumas	recuerdos	2	66	0.0303030303030303
traumas	accidente	1	66	0.0151515151515152
traumas	agobiante	1	66	0.0151515151515152
traumas	ambulancia	1	66	0.0151515151515152
traumas	deseo	1	66	0.0151515151515152
traumas	enojo	1	66	0.0151515151515152
traumas	experiencias dolorosas	1	66	0.0151515151515152
traumas	familia	1	66	0.0151515151515152
traumas	fobia	1	66	0.0151515151515152
traumas	Freud	1	66	0.0151515151515152
traumas	golpe	1	66	0.0151515151515152
traumas	lesión	1	66	0.0151515151515152
traumas	loco	1	66	0.0151515151515152
traumas	marcas	1	66	0.0151515151515152
traumas	miedo	1	66	0.0151515151515152
traumas	paralizante	1	66	0.0151515151515152
traumas	pasado	1	66	0.0151515151515152
traumas	peso	1	66	0.0151515151515152
traumas	problema	1	66	0.0151515151515152
traumas	problemas psicológicos	1	66	0.0151515151515152
traumas	psicologicos	1	66	0.0151515151515152
traumas	psicológicos	1	66	0.0151515151515152
traumas	psicólogo	1	66	0.0151515151515152
traumas	terrible	1	66	0.0151515151515152
traumas	traumatismo	1	66	0.0151515151515152
traumas	vivencias	1	66	0.0151515151515152
travesía	viaje	23	68	0.338235294117647
travesía	aventura	7	68	0.102941176470588
travesía	camino	4	68	0.0588235294117647
travesía	barco	3	68	0.0441176470588235
travesía	mar	3	68	0.0441176470588235
travesía	viajar	3	68	0.0441176470588235
travesía	paseo	2	68	0.0294117647058824
travesía	bote	1	68	0.0147058823529412
travesía	cagada	1	68	0.0147058823529412
travesía	caminante	1	68	0.0147058823529412
travesía	canoa	1	68	0.0147058823529412
travesía	conocer	1	68	0.0147058823529412
travesía	correría	1	68	0.0147058823529412
travesía	crucero	1	68	0.0147058823529412
travesía	difícil	1	68	0.0147058823529412
travesía	dulce	1	68	0.0147058823529412
travesía	fantasía	1	68	0.0147058823529412
travesía	lancha	1	68	0.0147058823529412
travesía	locura	1	68	0.0147058823529412
travesía	natación	1	68	0.0147058823529412
travesía	niño	1	68	0.0147058823529412
travesía	odisea	1	68	0.0147058823529412
travesía	parque	1	68	0.0147058823529412
travesía	pase	1	68	0.0147058823529412
travesía	periplo	1	68	0.0147058823529412
travesía	recorrido	1	68	0.0147058823529412
travesía	río	1	68	0.0147058823529412
travesía	travesura	1	68	0.0147058823529412
travesía	travieso	1	68	0.0147058823529412
travesía	viajes	1	68	0.0147058823529412
travesti	hombre	6	68	0.0882352941176471
travesti	persona	6	68	0.0882352941176471
travesti	mujer	5	68	0.0735294117647059
travesti	trans	5	68	0.0735294117647059
travesti	género	4	68	0.0588235294117647
travesti	homosexual	4	68	0.0588235294117647
travesti	transexual	4	68	0.0588235294117647
travesti	elección	2	68	0.0294117647058824
travesti	gay	2	68	0.0294117647058824
travesti	alegría	1	68	0.0147058823529412
travesti	amigo	1	68	0.0147058823529412
travesti	calle	1	68	0.0147058823529412
travesti	cambiado	1	68	0.0147058823529412
travesti	cambio de vestimenta	1	68	0.0147058823529412
travesti	caracterizado	1	68	0.0147058823529412
travesti	decisión	1	68	0.0147058823529412
travesti	discriminación	1	68	0.0147058823529412
travesti	disfraz	1	68	0.0147058823529412
travesti	divertido	1	68	0.0147058823529412
travesti	gays	1	68	0.0147058823529412
travesti	glamoroso	1	68	0.0147058823529412
travesti	glamour	1	68	0.0147058823529412
travesti	grande	1	68	0.0147058823529412
travesti	homosexualidad	1	68	0.0147058823529412
travesti	inclusión	1	68	0.0147058823529412
travesti	lgtb	1	68	0.0147058823529412
travesti	normal	1	68	0.0147058823529412
travesti	persona trans	1	68	0.0147058823529412
travesti	ropa	1	68	0.0147058823529412
travesti	sexo	1	68	0.0147058823529412
travesti	sexualidad	1	68	0.0147058823529412
travesti	tacones	1	68	0.0147058823529412
travesti	traba	1	68	0.0147058823529412
travesti	transformado	1	68	0.0147058823529412
travesti	Transgebero	1	68	0.0147058823529412
travesti	travestido	1	68	0.0147058823529412
travesti	tristeza	1	68	0.0147058823529412
travesti	vestido	1	68	0.0147058823529412
travesti	vestido de otro sexo	1	68	0.0147058823529412
travesura	niños	15	69	0.217391304347826
travesura	niñez	9	69	0.130434782608696
travesura	niño	8	69	0.115942028985507
travesura	picardía	7	69	0.101449275362319
travesura	juego	6	69	0.0869565217391304
travesura	diablura	3	69	0.0434782608695652
travesura	infancia	3	69	0.0434782608695652
travesura	diversión	2	69	0.0289855072463768
travesura	locura	2	69	0.0289855072463768
travesura	bosque	1	69	0.0144927536231884
travesura	broma	1	69	0.0144927536231884
travesura	bromear	1	69	0.0144927536231884
travesura	inconsciente	1	69	0.0144927536231884
travesura	juegos	1	69	0.0144927536231884
travesura	macana	1	69	0.0144927536231884
travesura	maldad	1	69	0.0144927536231884
travesura	pillo	1	69	0.0144927536231884
travesura	portarse mal	1	69	0.0144927536231884
travesura	riza	1	69	0.0144927536231884
travesura	terminantes	1	69	0.0144927536231884
travesura	trasgresión	1	69	0.0144927536231884
travesura	travieso	1	69	0.0144927536231884
travesura	truco	1	69	0.0144927536231884
travesuras	niños	12	68	0.176470588235294
travesuras	diabluras	4	68	0.0588235294117647
travesuras	niñez	4	68	0.0588235294117647
travesuras	diversión	3	68	0.0441176470588235
travesuras	infancia	3	68	0.0441176470588235
travesuras	juegos	3	68	0.0441176470588235
travesuras	picardía	3	68	0.0441176470588235
travesuras	picardías	3	68	0.0441176470588235
travesuras	risas	3	68	0.0441176470588235
travesuras	aventuras	2	68	0.0294117647058824
travesuras	jugar	2	68	0.0294117647058824
travesuras	lío	2	68	0.0294117647058824
travesuras	niño	2	68	0.0294117647058824
travesuras	travieso	2	68	0.0294117647058824
travesuras	aventura	1	68	0.0147058823529412
travesuras	bandido	1	68	0.0147058823529412
travesuras	bromas	1	68	0.0147058823529412
travesuras	cagadas	1	68	0.0147058823529412
travesuras	chicos	1	68	0.0147058823529412
travesuras	chiquilladas	1	68	0.0147058823529412
travesuras	desorden	1	68	0.0147058823529412
travesuras	edad	1	68	0.0147058823529412
travesuras	gracioso	1	68	0.0147058823529412
travesuras	hacer algo indevido	1	68	0.0147058823529412
travesuras	hermanos	1	68	0.0147058823529412
travesuras	jardín	1	68	0.0147058823529412
travesuras	lindas	1	68	0.0147058823529412
travesuras	locuras	1	68	0.0147058823529412
travesuras	macanas	1	68	0.0147058823529412
travesuras	nuños	1	68	0.0147058823529412
travesuras	portarse mal	1	68	0.0147058823529412
travesuras	sexo	1	68	0.0147058823529412
travesuras	sobrinos	1	68	0.0147058823529412
travesuras	travesti	1	68	0.0147058823529412
travieso	juguetón	13	68	0.191176470588235
travieso	inquieto	7	68	0.102941176470588
travieso	niño	7	68	0.102941176470588
travieso	pícaro	5	68	0.0735294117647059
travieso	bandido	3	68	0.0441176470588235
travieso	alegre	2	68	0.0294117647058824
travieso	Daniel	2	68	0.0294117647058824
travieso	liero	2	68	0.0294117647058824
travieso	rebelde	2	68	0.0294117647058824
travieso	sinvergüenza	2	68	0.0294117647058824
travieso	travesura	2	68	0.0294117647058824
travieso	atrevido	1	68	0.0147058823529412
travieso	bravo	1	68	0.0147058823529412
travieso	divertido	1	68	0.0147058823529412
travieso	dulce	1	68	0.0147058823529412
travieso	ingenioso	1	68	0.0147058823529412
travieso	irrespetuoso	1	68	0.0147058823529412
travieso	niñe	1	68	0.0147058823529412
travieso	niñez	1	68	0.0147058823529412
travieso	niños	1	68	0.0147058823529412
travieso	osado	1	68	0.0147058823529412
travieso	pillín	1	68	0.0147058823529412
travieso	pillo	1	68	0.0147058823529412
travieso	porno	1	68	0.0147058823529412
travieso	quilombero	1	68	0.0147058823529412
travieso	revoltoso	1	68	0.0147058823529412
travieso	sutil	1	68	0.0147058823529412
travieso	terrible	1	68	0.0147058823529412
travieso	travesti	1	68	0.0147058823529412
travieso	travesuras	1	68	0.0147058823529412
travieso	vago	1	68	0.0147058823529412
travieso	vivaz	1	68	0.0147058823529412
trayecto	camino	33	69	0.478260869565217
trayecto	recorrido	8	69	0.115942028985507
trayecto	viaje	7	69	0.101449275362319
trayecto	ruta	4	69	0.0579710144927536
trayecto	largo	3	69	0.0434782608695652
trayecto	recorrida	2	69	0.0289855072463768
trayecto	abyecto	1	69	0.0144927536231884
trayecto	autobús	1	69	0.0144927536231884
trayecto	dirección	1	69	0.0144927536231884
trayecto	espacio	1	69	0.0144927536231884
trayecto	experiencia	1	69	0.0144927536231884
trayecto	fundamental	1	69	0.0144927536231884
trayecto	ir	1	69	0.0144927536231884
trayecto	meta	1	69	0.0144927536231884
trayecto	recorrer	1	69	0.0144927536231884
trayecto	recto	1	69	0.0144927536231884
trayecto	tramo	1	69	0.0144927536231884
trayecto	vía	1	69	0.0144927536231884
trayectoria	camino	18	65	0.276923076923077
trayectoria	carrera	12	65	0.184615384615385
trayectoria	recorrido	5	65	0.0769230769230769
trayectoria	años	3	65	0.0461538461538462
trayectoria	historia	3	65	0.0461538461538462
trayectoria	vida	2	65	0.0307692307692308
trayectoria	astro	1	65	0.0153846153846154
trayectoria	auto	1	65	0.0153846153846154
trayectoria	avanzar	1	65	0.0153846153846154
trayectoria	bala	1	65	0.0153846153846154
trayectoria	conocimiento	1	65	0.0153846153846154
trayectoria	curriculo	1	65	0.0153846153846154
trayectoria	currículum	1	65	0.0153846153846154
trayectoria	curso	1	65	0.0153846153846154
trayectoria	cv	1	65	0.0153846153846154
trayectoria	deporte	1	65	0.0153846153846154
trayectoria	escolar	1	65	0.0153846153846154
trayectoria	experiencia	1	65	0.0153846153846154
trayectoria	facultad	1	65	0.0153846153846154
trayectoria	famosos	1	65	0.0153846153846154
trayectoria	honeres	1	65	0.0153846153846154
trayectoria	larga	1	65	0.0153846153846154
trayectoria	mapa	1	65	0.0153846153846154
trayectoria	matemáticas	1	65	0.0153846153846154
trayectoria	reputasion	1	65	0.0153846153846154
trayectoria	tiempo de estudio	1	65	0.0153846153846154
trayectoria	trayecto	1	65	0.0153846153846154
trayectoria	vivencia	1	65	0.0153846153846154
trazar	dibujar	14	69	0.202898550724638
trazar	línea	10	69	0.144927536231884
trazar	escribir	7	69	0.101449275362319
trazar	marcar	6	69	0.0869565217391304
trazar	delinear	4	69	0.0579710144927536
trazar	dibujo	3	69	0.0434782608695652
trazar	lápiz	2	69	0.0289855072463768
trazar	líneas	2	69	0.0289855072463768
trazar	rayar	2	69	0.0289855072463768
trazar	tiza	2	69	0.0289855072463768
trazar	camino	1	69	0.0144927536231884
trazar	ciudad	1	69	0.0144927536231884
trazar	expresar	1	69	0.0144927536231884
trazar	huella	1	69	0.0144927536231884
trazar	lines	1	69	0.0144927536231884
trazar	marca	1	69	0.0144927536231884
trazar	medir	1	69	0.0144927536231884
trazar	pebsar	1	69	0.0144927536231884
trazar	pintar	1	69	0.0144927536231884
trazar	planear	1	69	0.0144927536231884
trazar	plantear	1	69	0.0144927536231884
trazar	raya	1	69	0.0144927536231884
trazar	rayuela	1	69	0.0144927536231884
trazar	tranzar	1	69	0.0144927536231884
trazar	trazando	1	69	0.0144927536231884
trazar	trazo	1	69	0.0144927536231884
trazar	unir	1	69	0.0144927536231884
trazo	línea	23	65	0.353846153846154
trazo	dibujo	11	65	0.169230769230769
trazo	lápiz	7	65	0.107692307692308
trazo	raya	5	65	0.0769230769230769
trazo	fino	3	65	0.0461538461538462
trazo	grueso	2	65	0.0307692307692308
trazo	marca	2	65	0.0307692307692308
trazo	camino	1	65	0.0153846153846154
trazo	delineado	1	65	0.0153846153846154
trazo	en un lienzo	1	65	0.0153846153846154
trazo	escribo	1	65	0.0153846153846154
trazo	garabato	1	65	0.0153846153846154
trazo	lapicera	1	65	0.0153846153846154
trazo	marco	1	65	0.0153846153846154
trazo	pedaso	1	65	0.0153846153846154
trazo	pedazo	1	65	0.0153846153846154
trazo	rayar	1	65	0.0153846153846154
trazo	razo	1	65	0.0153846153846154
trazo	rutas	1	65	0.0153846153846154
trébol	suerte	30	69	0.434782608695652
trébol	planta	8	69	0.115942028985507
trébol	hoja	7	69	0.101449275362319
trébol	hojas	7	69	0.101449275362319
trébol	buena suerte	2	69	0.0289855072463768
trébol	pasto	2	69	0.0289855072463768
trébol	verde	2	69	0.0289855072463768
trébol	4	1	69	0.0144927536231884
trébol	4 hojas	1	69	0.0144927536231884
trébol	cuatro	1	69	0.0144927536231884
trébol	gérero	1	69	0.0144927536231884
trébol	haz	1	69	0.0144927536231884
trébol	hierba	1	69	0.0144927536231884
trébol	johas	1	69	0.0144927536231884
trébol	santisima trinidad	1	69	0.0144927536231884
trébol	vaca	1	69	0.0144927536231884
trébol	vegetal	1	69	0.0144927536231884
trébol	yuyo	1	69	0.0144927536231884
trece	número	28	70	0.4
trece	suerte	8	70	0.114285714285714
trece	yeta	5	70	0.0714285714285714
trece	canal	4	70	0.0571428571428571
trece	catorce	4	70	0.0571428571428571
trece	años	2	70	0.0285714285714286
trece	mala suerte	2	70	0.0285714285714286
trece	números	2	70	0.0285714285714286
trece	adolescencia	1	70	0.0142857142857143
trece	ahora son 13	1	70	0.0142857142857143
trece	apóstoles negro	1	70	0.0142857142857143
trece	Argentina	1	70	0.0142857142857143
trece	buena suerte	1	70	0.0142857142857143
trece	catorce dias	1	70	0.0142857142857143
trece	chupamela	1	70	0.0142857142857143
trece	decimotercero	1	70	0.0142857142857143
trece	dofe	1	70	0.0142857142857143
trece	gato	1	70	0.0142857142857143
trece	martes	1	70	0.0142857142857143
trece	que te parece	1	70	0.0142857142857143
trece	rece	1	70	0.0142857142857143
trece	surete	1	70	0.0142857142857143
trece	terco	1	70	0.0142857142857143
tregua	paz	10	66	0.151515151515152
tregua	acuerdo	4	66	0.0606060606060606
tregua	guerra	3	66	0.0454545454545455
tregua	pelea	3	66	0.0454545454545455
tregua	cese	2	66	0.0303030303030303
tregua	oportunidad	2	66	0.0303030303030303
tregua	rendirse	2	66	0.0303030303030303
tregua	tiempo	2	66	0.0303030303030303
tregua	yegua	2	66	0.0303030303030303
tregua	acuerdos	1	66	0.0151515151515152
tregua	aliado	1	66	0.0151515151515152
tregua	amistad	1	66	0.0151515151515152
tregua	amnistia	1	66	0.0151515151515152
tregua	amorosa	1	66	0.0151515151515152
tregua	bandera	1	66	0.0151515151515152
tregua	Benedetti	1	66	0.0151515151515152
tregua	campo	1	66	0.0151515151515152
tregua	complicidad	1	66	0.0151515151515152
tregua	conflictos	1	66	0.0151515151515152
tregua	consenso	1	66	0.0151515151515152
tregua	convenio	1	66	0.0151515151515152
tregua	Corea	1	66	0.0151515151515152
tregua	de a dos	1	66	0.0151515151515152
tregua	descanso parar	1	66	0.0151515151515152
tregua	detener	1	66	0.0151515151515152
tregua	duelo	1	66	0.0151515151515152
tregua	empate	1	66	0.0151515151515152
tregua	favor	1	66	0.0151515151515152
tregua	fuga	1	66	0.0151515151515152
tregua	impas	1	66	0.0151515151515152
tregua	impaz	1	66	0.0151515151515152
tregua	intervalo	1	66	0.0151515151515152
tregua	lapso	1	66	0.0151515151515152
tregua	libro	1	66	0.0151515151515152
tregua	mano	1	66	0.0151515151515152
tregua	momentanea	1	66	0.0151515151515152
tregua	negocio	1	66	0.0151515151515152
tregua	pacto	1	66	0.0151515151515152
tregua	pases	1	66	0.0151515151515152
tregua	pausa	1	66	0.0151515151515152
tregua	respeto	1	66	0.0151515151515152
tregua	reta	1	66	0.0151515151515152
tregua	revancha	1	66	0.0151515151515152
tregua	reyes	1	66	0.0151515151515152
tregua	trato	1	66	0.0151515151515152
treinta	número	13	69	0.188405797101449
treinta	años	10	69	0.144927536231884
treinta	edad	8	69	0.115942028985507
treinta	cuarenta	4	69	0.0579710144927536
treinta	tres	3	69	0.0434782608695652
treinta	y tres	3	69	0.0434782608695652
treinta	30	2	69	0.0289855072463768
treinta	grande	2	69	0.0289855072463768
treinta	madurez	2	69	0.0289855072463768
treinta	trigesimo	2	69	0.0289855072463768
treinta	veinte	2	69	0.0289855072463768
treinta	adulta	1	69	0.0144927536231884
treinta	añero	1	69	0.0144927536231884
treinta	cuarento	1	69	0.0144927536231884
treinta	curvo	1	69	0.0144927536231884
treinta	decena	1	69	0.0144927536231884
treinta	departamento	1	69	0.0144927536231884
treinta	edAd	1	69	0.0144927536231884
treinta	fútbol	1	69	0.0144927536231884
treinta	grados	1	69	0.0144927536231884
treinta	joven	1	69	0.0144927536231884
treinta	malvín	1	69	0.0144927536231884
treinta	mucho	1	69	0.0144927536231884
treinta	sesenta	1	69	0.0144927536231884
treinta	tres decadas	1	69	0.0144927536231884
treinta	tres decimas	1	69	0.0144927536231884
treinta	tres numero cero	1	69	0.0144927536231884
treinta	XXX	1	69	0.0144927536231884
treinta	y tres orientales	1	69	0.0144927536231884
tremendo	grande	15	67	0.223880597014925
tremendo	terrible	8	67	0.119402985074627
tremendo	enorme	5	67	0.0746268656716418
tremendo	buenísimo	2	67	0.0298507462686567
tremendo	bueno	2	67	0.0298507462686567
tremendo	gran	2	67	0.0298507462686567
tremendo	horrible	2	67	0.0298507462686567
tremendo	inmenso	2	67	0.0298507462686567
tremendo	accidente	1	67	0.0149253731343284
tremendo	audaz	1	67	0.0149253731343284
tremendo	bárbaro	1	67	0.0149253731343284
tremendo	desastre	1	67	0.0149253731343284
tremendo	espantoso	1	67	0.0149253731343284
tremendo	fatal	1	67	0.0149253731343284
tremendo	grandioso	1	67	0.0149253731343284
tremendo	grave	1	67	0.0149253731343284
tremendo	hiperactivo	1	67	0.0149253731343284
tremendo	impactante	1	67	0.0149253731343284
tremendo	imponente	1	67	0.0149253731343284
tremendo	increíble	1	67	0.0149253731343284
tremendo	lío	1	67	0.0149253731343284
tremendo	loco	1	67	0.0149253731343284
tremendo	malísimo	1	67	0.0149253731343284
tremendo	malo	1	67	0.0149253731343284
tremendo	monstruoso	1	67	0.0149253731343284
tremendo	picardía	1	67	0.0149253731343284
tremendo	quilombo	1	67	0.0149253731343284
tremendo	remedo	1	67	0.0149253731343284
tremendo	sorprendente	1	67	0.0149253731343284
tremendo	suceso	1	67	0.0149253731343284
tremendo	sucio	1	67	0.0149253731343284
tremendo	suena	1	67	0.0149253731343284
tremendo	susto	1	67	0.0149253731343284
tremendo	tornado	1	67	0.0149253731343284
tremendo	trabajo	1	67	0.0149253731343284
tremendo	trébol	1	67	0.0149253731343284
tremendo	tremenda	1	67	0.0149253731343284
tren	viaje	9	70	0.128571428571429
tren	vías	8	70	0.114285714285714
tren	ferrocarril	5	70	0.0714285714285714
tren	locomotora	5	70	0.0714285714285714
tren	transporte	5	70	0.0714285714285714
tren	vagones	3	70	0.0428571428571429
tren	vehículo	3	70	0.0428571428571429
tren	distancias	2	70	0.0285714285714286
tren	humo	2	70	0.0285714285714286
tren	locomoción	2	70	0.0285714285714286
tren	vía	2	70	0.0285714285714286
tren	anden	1	70	0.0142857142857143
tren	avión	1	70	0.0142857142857143
tren	bagon	1	70	0.0142857142857143
tren	bala	1	70	0.0142857142857143
tren	carga	1	70	0.0142857142857143
tren	carril	1	70	0.0142857142857143
tren	delantero	1	70	0.0142857142857143
tren	estación	1	70	0.0142857142857143
tren	expreso	1	70	0.0142857142857143
tren	ferrovias	1	70	0.0142857142857143
tren	Inglaterra	1	70	0.0142857142857143
tren	ir	1	70	0.0142857142857143
tren	ómnibus	1	70	0.0142857142857143
tren	paisaje	1	70	0.0142857142857143
tren	parque del plara	1	70	0.0142857142857143
tren	paseo	1	70	0.0142857142857143
tren	provincia	1	70	0.0142857142857143
tren	rápido	1	70	0.0142857142857143
tren	rieles	1	70	0.0142857142857143
tren	tranvia	1	70	0.0142857142857143
tren	tranvía	1	70	0.0142857142857143
tren	vag	1	70	0.0142857142857143
tren	vagón	1	70	0.0142857142857143
tren	vapor	1	70	0.0142857142857143
trenes	vías	11	70	0.157142857142857
trenes	ferrocarril	6	70	0.0857142857142857
trenes	transporte	5	70	0.0714285714285714
trenes	viaje	4	70	0.0571428571428571
trenes	camiones	3	70	0.0428571428571429
trenes	ferrocarriles	3	70	0.0428571428571429
trenes	locomoción	3	70	0.0428571428571429
trenes	vagones	2	70	0.0285714285714286
trenes	afe	1	70	0.0142857142857143
trenes	andenes	1	70	0.0142857142857143
trenes	argentinos	1	70	0.0142857142857143
trenes	aviones	1	70	0.0142857142857143
trenes	bello	1	70	0.0142857142857143
trenes	camiones y tractores	1	70	0.0142857142857143
trenes	chucu	1	70	0.0142857142857143
trenes	distancia	1	70	0.0142857142857143
trenes	época	1	70	0.0142857142857143
trenes	fe	1	70	0.0142857142857143
trenes	ferrocariles	1	70	0.0142857142857143
trenes	ferrocarrol	1	70	0.0142857142857143
trenes	ferrocril	1	70	0.0142857142857143
trenes	ir	1	70	0.0142857142857143
trenes	juventud	1	70	0.0142857142857143
trenes	locomotora	1	70	0.0142857142857143
trenes	no me gustan	1	70	0.0142857142857143
trenes	pasajeros	1	70	0.0142857142857143
trenes	pasear	1	70	0.0142857142857143
trenes	pasear,	1	70	0.0142857142857143
trenes	paseo	1	70	0.0142857142857143
trenes	paseos	1	70	0.0142857142857143
trenes	penes	1	70	0.0142857142857143
trenes	que tren	1	70	0.0142857142857143
trenes	roca	1	70	0.0142857142857143
trenes	subtes	1	70	0.0142857142857143
trenes	suenan	1	70	0.0142857142857143
trenes	tren	1	70	0.0142857142857143
trenes	ttansporte	1	70	0.0142857142857143
trenes	velocidad	1	70	0.0142857142857143
trenes	vía	1	70	0.0142857142857143
trenes	viajé	1	70	0.0142857142857143
trenes	viajes	1	70	0.0142857142857143
trenza	pelo	24	67	0.358208955223881
trenza	cabello	10	67	0.149253731343284
trenza	peinado	8	67	0.119402985074627
trenza	cocida	2	67	0.0298507462686567
trenza	rosca	2	67	0.0298507462686567
trenza	andrea	1	67	0.0149253731343284
trenza	belleza	1	67	0.0149253731343284
trenza	besar	1	67	0.0149253731343284
trenza	cola	1	67	0.0149253731343284
trenza	enlazado	1	67	0.0149253731343284
trenza	enredado	1	67	0.0149253731343284
trenza	escuela	1	67	0.0149253731343284
trenza	factura	1	67	0.0149253731343284
trenza	hilado	1	67	0.0149253731343284
trenza	infantil	1	67	0.0149253731343284
trenza	larga	1	67	0.0149253731343284
trenza	lazo	1	67	0.0149253731343284
trenza	niñez	1	67	0.0149253731343284
trenza	peinados	1	67	0.0149253731343284
trenza	peinafo	1	67	0.0149253731343284
trenza	pelo largo	1	67	0.0149253731343284
trenza	tejido	1	67	0.0149253731343284
trenza	trama	1	67	0.0149253731343284
trenza	tranza	1	67	0.0149253731343284
trenza	tres	1	67	0.0149253731343284
trenza	tristeza	1	67	0.0149253731343284
trenzas	pelo	18	69	0.260869565217391
trenzas	cabello	15	69	0.217391304347826
trenzas	peinado	11	69	0.159420289855072
trenzas	niña	3	69	0.0434782608695652
trenzas	largas	2	69	0.0289855072463768
trenzas	apretadas	1	69	0.0144927536231884
trenzas	atar	1	69	0.0144927536231884
trenzas	cabelleras	1	69	0.0144927536231884
trenzas	cabellos	1	69	0.0144927536231884
trenzas	cadena	1	69	0.0144927536231884
trenzas	doncella	1	69	0.0144927536231884
trenzas	enlaces	1	69	0.0144927536231884
trenzas	entrelazan	1	69	0.0144927536231884
trenzas	entrelazas	1	69	0.0144927536231884
trenzas	mamá	1	69	0.0144927536231884
trenzas	nena	1	69	0.0144927536231884
trenzas	nieta	1	69	0.0144927536231884
trenzas	niñas	1	69	0.0144927536231884
trenzas	niñez	1	69	0.0144927536231884
trenzas	peño	1	69	0.0144927536231884
trenzas	rastas	1	69	0.0144927536231884
trenzas	son lindas	1	69	0.0144927536231884
trenzas	tejido	1	69	0.0144927536231884
trenzas	torzadas	1	69	0.0144927536231884
trenzas	tres	1	69	0.0144927536231884
trepar	subir	37	70	0.528571428571429
trepar	escalar	11	70	0.157142857142857
trepar	árbol	6	70	0.0857142857142857
trepar	amar	1	70	0.0142857142857143
trepar	atlético	1	70	0.0142857142857143
trepar	colgar	1	70	0.0142857142857143
trepar	escarpado	1	70	0.0142857142857143
trepar	esfuerzo	1	70	0.0142857142857143
trepar	jugar	1	70	0.0142857142857143
trepar	mono	1	70	0.0142857142857143
trepar	muro	1	70	0.0142857142857143
trepar	niño	1	70	0.0142857142857143
trepar	pared	1	70	0.0142857142857143
trepar	paredes	1	70	0.0142857142857143
trepar	plantas	1	70	0.0142857142857143
trepar	reptar	1	70	0.0142857142857143
trepar	Tarzán	1	70	0.0142857142857143
trepar	tobogán	1	70	0.0142857142857143
trepar	vida	1	70	0.0142857142857143
tres	número	23	69	0.333333333333333
tres	dos	12	69	0.173913043478261
tres	trío	6	69	0.0869565217391304
tres	cuatro	5	69	0.072463768115942
tres	impar	3	69	0.0434782608695652
tres	familia	2	69	0.0289855072463768
tres	uno	2	69	0.0289855072463768
tres	árbol	1	69	0.0144927536231884
tres	biés	1	69	0.0144927536231884
tres	cantidad	1	69	0.0144927536231884
tres	chanchitos	1	69	0.0144927536231884
tres	cuator	1	69	0.0144927536231884
tres	equilibrio	1	69	0.0144927536231884
tres	flores	1	69	0.0144927536231884
tres	hemanos	1	69	0.0144927536231884
tres	hombre	1	69	0.0144927536231884
tres	murga	1	69	0.0144927536231884
tres	numerl	1	69	0.0144927536231884
tres	revista	1	69	0.0144927536231884
tres	siete	1	69	0.0144927536231884
tres	triángulo	1	69	0.0144927536231884
tres	tristes tigres	1	69	0.0144927536231884
tres	y diez	1	69	0.0144927536231884
triangular	triángulo	14	66	0.212121212121212
triangular	tres	9	66	0.136363636363636
triangular	forma	4	66	0.0606060606060606
triangular	rectangular	4	66	0.0606060606060606
triangular	trío	4	66	0.0606060606060606
triangular	geometría	3	66	0.0454545454545455
triangular	cuadrado	2	66	0.0303030303030303
triangular	escuadra	2	66	0.0303030303030303
triangular	esquinas	2	66	0.0303030303030303
triangular	figura	2	66	0.0303030303030303
triangular	círculo	1	66	0.0151515151515152
triangular	consenso	1	66	0.0151515151515152
triangular	de 3	1	66	0.0151515151515152
triangular	deporte	1	66	0.0151515151515152
